"fecha_hora","date","hour","O3","PM10","MAX_DIA_O3","MAX_DIA_PM10","RH","TMP","WDR","WSP","MAX_DIA_RH","MAX_DIA_TMP","MAX_DIA_WDR","MAX_DIA_WSP"
2015-03-03 06:00:00,2015-03-03,6,2,97,147,101,55,13.4,162,1.1,66,25.2,316,3.1
2015-03-03 07:00:00,2015-03-03,7,2,96,147,101,66,12.4,316,1.2,66,25.2,316,3.1
2015-03-03 08:00:00,2015-03-03,8,3,94,147,101,59,12.7,304,1.4,66,25.2,316,3.1
2015-03-03 09:00:00,2015-03-03,9,6,91,147,101,59,14.1,39,1.1,66,25.2,316,3.1
2015-03-04 10:00:00,2015-03-04,10,14,100,135,103,45,17.7,20,1.4,56,26.5,321,3
2015-03-04 11:00:00,2015-03-04,11,26,100,135,103,37,19.8,48,1.7,56,26.5,321,3
2015-03-04 06:00:00,2015-03-04,6,9,101,135,103,54,14.2,178,1,56,26.5,321,3
2015-03-04 07:00:00,2015-03-04,7,4,101,135,103,56,14,321,0.7,56,26.5,321,3
2015-03-04 08:00:00,2015-03-04,8,3,101,135,103,56,14.3,136,1.1,56,26.5,321,3
2015-03-04 09:00:00,2015-03-04,9,6,101,135,103,53,15.4,13,1.1,56,26.5,321,3
2015-03-05 10:00:00,2015-03-05,10,14,94,57,101,38,18,355,1.7,74,24,355,5.4
2015-03-05 11:00:00,2015-03-05,11,24,90,57,101,35,19.4,355,2.5,74,24,355,5.4
2015-03-05 06:00:00,2015-03-05,6,3,97,57,101,53,15.2,185,0.6,74,24,355,5.4
2015-03-05 07:00:00,2015-03-05,7,2,97,57,101,54,14.9,184,1.6,74,24,355,5.4
2015-03-05 08:00:00,2015-03-05,8,3,96,57,101,53,15.2,149,1.6,74,24,355,5.4
2015-03-05 09:00:00,2015-03-05,9,6,94,57,101,46,16.7,155,1.5,74,24,355,5.4
2015-03-06 10:00:00,2015-03-06,10,11,97,102,102,66,13.5,345,1.5,79,23,346,3.8
2015-03-06 11:00:00,2015-03-06,11,17,96,102,102,58,15.6,121,1.4,79,23,346,3.8
2015-03-06 06:00:00,2015-03-06,6,3,94,102,102,75,11.6,315,1.6,79,23,346,3.8
2015-03-06 07:00:00,2015-03-06,7,2,94,102,102,74,11.9,316,1.3,79,23,346,3.8
2015-03-06 08:00:00,2015-03-06,8,2,94,102,102,72,12.2,297,1.2,79,23,346,3.8
2015-03-06 09:00:00,2015-03-06,9,4,96,102,102,70,12.6,346,1.5,79,23,346,3.8
2015-03-09 10:00:00,2015-03-09,10,13,57,84,60,45,16.4,47,1.3,66,22.4,332,5.1
2015-03-09 11:00:00,2015-03-09,11,25,57,84,60,38,18.4,62,2,66,22.4,332,5.1
2015-03-09 06:00:00,2015-03-09,6,2,55,84,60,51,13.6,199,1,66,22.4,332,5.1
2015-03-09 07:00:00,2015-03-09,7,2,55,84,60,53,13.1,224,1.1,66,22.4,332,5.1
2015-03-09 08:00:00,2015-03-09,8,3,55,84,60,54,13.3,332,0.8,66,22.4,332,5.1
2015-03-09 09:00:00,2015-03-09,9,8,55,84,60,55,14.6,8,1.2,66,22.4,332,5.1
2015-03-10 10:00:00,2015-03-10,10,16,64,34,64,66,15.1,35,1.6,82,20.8,343,6.1
2015-03-10 11:00:00,2015-03-10,11,27,64,34,64,54,17.2,48,2.5,82,20.8,343,6.1
2015-03-10 06:00:00,2015-03-10,6,5,64,34,64,81,12.6,78,1.4,82,20.8,343,6.1
2015-03-10 07:00:00,2015-03-10,7,2,63,34,64,82,12.5,96,1.5,82,20.8,343,6.1
2015-03-10 08:00:00,2015-03-10,8,3,63,34,64,80,12.7,136,1.2,82,20.8,343,6.1
2015-03-10 09:00:00,2015-03-10,9,8,64,34,64,72,14.3,111,1.2,82,20.8,343,6.1
2015-03-11 10:00:00,2015-03-11,10,14,45,36,57,70,12.4,60,2,92,19.2,349,6.6
2015-03-11 11:00:00,2015-03-11,11,22,45,36,57,57,13.8,59,2.1,92,19.2,349,6.6
2015-03-11 06:00:00,2015-03-11,6,6,48,36,57,89,9.3,331,1.3,92,19.2,349,6.6
2015-03-11 07:00:00,2015-03-11,7,3,48,36,57,90,9.2,311,1.4,92,19.2,349,6.6
2015-03-11 08:00:00,2015-03-11,8,3,48,36,57,88,9.6,290,1,92,19.2,349,6.6
2015-03-11 09:00:00,2015-03-11,9,8,48,36,57,83,10.3,20,1.3,92,19.2,349,6.6
2015-03-12 10:00:00,2015-03-12,10,17,31,26,36,54,13.2,149,3.4,91,18.7,353,5.7
2015-03-12 11:00:00,2015-03-12,11,19,29,26,36,42,15.1,156,2.8,91,18.7,353,5.7
2015-03-12 06:00:00,2015-03-12,6,11,33,26,36,86,8.2,322,1.3,91,18.7,353,5.7
2015-03-12 07:00:00,2015-03-12,7,3,34,26,36,89,8,340,1.1,91,18.7,353,5.7
2015-03-12 08:00:00,2015-03-12,8,3,33,26,36,87,8.1,324,1.3,91,18.7,353,5.7
2015-03-12 09:00:00,2015-03-12,9,7,33,26,36,80,9.5,10,1.4,91,18.7,353,5.7
2015-03-13 10:00:00,2015-03-13,10,18,25,24,26,54,14.7,88,2.3,68,20.1,250,5.7
2015-03-13 11:00:00,2015-03-13,11,21,25,24,26,42,16.4,135,2.5,68,20.1,250,5.7
2015-03-13 06:00:00,2015-03-13,6,12,23,24,26,68,11.9,168,1,68,20.1,250,5.7
2015-03-13 07:00:00,2015-03-13,7,5,21,24,26,66,12.1,161,1.5,68,20.1,250,5.7
2015-03-13 08:00:00,2015-03-13,8,4,23,24,26,65,12.2,166,1.5,68,20.1,250,5.7
2015-03-13 09:00:00,2015-03-13,9,12,24,24,26,60,13.4,86,1.3,68,20.1,250,5.7
2015-03-16 10:00:00,2015-03-16,10,15,45,31,49,71,14.7,61,2.1,93,22.9,316,6.7
2015-03-16 11:00:00,2015-03-16,11,25,48,31,49,63,16.2,94,2.2,93,22.9,316,6.7
2015-03-16 06:00:00,2015-03-16,6,2,41,31,49,93,10.3,315,0.9,93,22.9,316,6.7
2015-03-16 07:00:00,2015-03-16,7,2,43,31,49,92,10.5,313,0.7,93,22.9,316,6.7
2015-03-16 08:00:00,2015-03-16,8,4,44,31,49,88,11.5,136,1.3,93,22.9,316,6.7
2015-03-16 09:00:00,2015-03-16,9,6,44,31,49,75,13.7,97,2.4,93,22.9,316,6.7
2015-03-17 10:00:00,2015-03-17,10,14,39,44,49,68,16.4,26,1.9,84,22.4,359,2.5
2015-03-17 11:00:00,2015-03-17,11,26,38,44,49,62,17.4,19,2.2,84,22.4,359,2.5
2015-03-17 06:00:00,2015-03-17,6,8,34,44,49,82,13,288,1.8,84,22.4,359,2.5
2015-03-17 07:00:00,2015-03-17,7,2,34,44,49,84,12.7,316,1.9,84,22.4,359,2.5
2015-03-17 08:00:00,2015-03-17,8,3,35,44,49,83,13,311,1.6,84,22.4,359,2.5
2015-03-17 09:00:00,2015-03-17,9,6,38,44,49,75,14.6,359,1.4,84,22.4,359,2.5
2015-03-18 10:00:00,2015-03-18,10,14,50,78,55,56,17.7,68,2.2,68,23.5,337,3
2015-03-18 11:00:00,2015-03-18,11,26,50,78,55,49,19.3,53,2,68,23.5,337,3
2015-03-18 06:00:00,2015-03-18,6,3,52,78,55,66,14.5,238,1.7,68,23.5,337,3
2015-03-18 07:00:00,2015-03-18,7,2,54,78,55,65,14.3,170,1.6,68,23.5,337,3
2015-03-18 08:00:00,2015-03-18,8,3,52,78,55,63,14.7,172,1.9,68,23.5,337,3
2015-03-18 09:00:00,2015-03-18,9,6,51,78,55,60,16.4,141,1.5,68,23.5,337,3
2015-03-19 10:00:00,2015-03-19,10,13,48,69,63,52,18.45,100,1.25,76,23.5,323,4.2
2015-03-19 11:00:00,2015-03-19,11,23,50,69,63,47,19.75,78,1.55,76,23.5,323,4.2
2015-03-19 06:00:00,2015-03-19,6,4,48,69,63,59,16.4,308,1.35,76,23.5,323,4.2
2015-03-19 07:00:00,2015-03-19,7,2,49,69,63,61,16.1,305.5,1.3,76,23.5,323,4.2
2015-03-19 08:00:00,2015-03-19,8,3,49,69,63,60.5,15.9,307.5,1.2,76,23.5,323,4.2
2015-03-19 09:00:00,2015-03-19,9,6,49,69,63,56.5,17.1,45,0.95,76,23.5,323,4.2
2015-03-20 10:00:00,2015-03-20,10,16,86,67,87,61,17.55,48,1.4,78,23,354,3.5
2015-03-20 11:00:00,2015-03-20,11,36,86,67,87,53,19.15,64.5,1.5,78,23,354,3.5
2015-03-20 06:00:00,2015-03-20,6,3,76,67,87,74.5,14.05,119.5,0.75,78,23,354,3.5
2015-03-20 07:00:00,2015-03-20,7,2,77,67,87,74.5,13.7,267.5,0.65,78,23,354,3.5
2015-03-20 08:00:00,2015-03-20,8,3,80,67,87,72.5,14.1,174,0.5,78,23,354,3.5
2015-03-20 09:00:00,2015-03-20,9,6,83,67,87,65.5,15.95,81,0.9,78,23,354,3.5
2015-03-23 10:00:00,2015-03-23,10,7,52,65,61,66.5,17.25,29,0.7,87,23,358,5.3
2015-03-23 11:00:00,2015-03-23,11,19,54,65,61,59,18.6,209,1.15,87,23,358,5.3
2015-03-23 06:00:00,2015-03-23,6,9,48,65,61,76,14.8,237,0.8,87,23,358,5.3
2015-03-23 07:00:00,2015-03-23,7,3,49,65,61,77,14.3,237,1.3,87,23,358,5.3
2015-03-23 08:00:00,2015-03-23,8,3,50,65,61,78,14.5,231,1.2,87,23,358,5.3
2015-03-23 09:00:00,2015-03-23,9,4,50,65,61,73.5,15.65,313.5,1.15,87,23,358,5.3
2015-03-24 10:00:00,2015-03-24,10,9,46,48,57,62,16.2,90.5,1.25,84,24.7,343,4
2015-03-24 11:00:00,2015-03-24,11,21,46,48,57,49.5,18.85,80.5,1.95,84,24.7,343,4
2015-03-24 06:00:00,2015-03-24,6,4,50,48,57,79.5,13.1,163,1.1,84,24.7,343,4
2015-03-24 07:00:00,2015-03-24,7,2,49,48,57,79,12.8,150.5,1,84,24.7,343,4
2015-03-24 08:00:00,2015-03-24,8,3,49,48,57,77.5,13.1,150.5,1.15,84,24.7,343,4
2015-03-24 09:00:00,2015-03-24,9,4,48,48,57,71,14.3,125,1.05,84,24.7,343,4
2015-03-25 10:00:00,2015-03-25,10,17,51,46,51,51.5,17.7,55,1.2,75,23.3,307,5.4
2015-03-25 11:00:00,2015-03-25,11,29,51,46,51,43.5,19,48,1.35,75,23.3,307,5.4
2015-03-25 06:00:00,2015-03-25,6,2,48,46,51,72.5,13.2,162.5,0.65,75,23.3,307,5.4
2015-03-25 07:00:00,2015-03-25,7,2,48,46,51,74,13,113,1.05,75,23.3,307,5.4
2015-03-25 08:00:00,2015-03-25,8,3,49,46,51,69.5,13.75,135,1.55,75,23.3,307,5.4
2015-03-25 09:00:00,2015-03-25,9,9,49,46,51,60.5,15.65,97.5,1.35,75,23.3,307,5.4
2015-03-26 10:00:00,2015-03-26,10,17,40,40,44,43.5,18.15,75,1.6,69,24.1,320,4.5
2015-03-26 11:00:00,2015-03-26,11,23,39,40,44,35.5,20.3,107,2.25,69,24.1,320,4.5
2015-03-26 06:00:00,2015-03-26,6,2,41,40,44,66.5,12.75,148,0.8,69,24.1,320,4.5
2015-03-26 07:00:00,2015-03-26,7,3,41,40,44,63.5,12.75,173,1.45,69,24.1,320,4.5
2015-03-26 08:00:00,2015-03-26,8,3,41,40,44,63.5,13.5,149,1.6,69,24.1,320,4.5
2015-03-26 09:00:00,2015-03-26,9,9,40,40,44,54.5,15.9,102.5,1.15,69,24.1,320,4.5
2015-03-27 10:00:00,2015-03-27,10,10,44,44,57,66.5,14.95,200,1.15,93,20.1,360,4.9
2015-03-27 11:00:00,2015-03-27,11,19,45,44,57,59,16.25,277.5,1.05,93,20.1,360,4.9
2015-03-27 06:00:00,2015-03-27,6,2,43,44,57,72,12.75,290.5,1.8,93,20.1,360,4.9
2015-03-27 07:00:00,2015-03-27,7,2,44,44,57,73.5,12.4,281.5,1.9,93,20.1,360,4.9
2015-03-27 08:00:00,2015-03-27,8,3,43,44,57,74,12.85,277.5,1.6,93,20.1,360,4.9
2015-03-27 09:00:00,2015-03-27,9,4,44,44,57,72.5,13.8,314,1.75,93,20.1,360,4.9
2015-03-30 10:00:00,2015-03-30,10,16,44,76,48,55,15.9,79,1.5,76,23.4,359,3.6
2015-03-30 11:00:00,2015-03-30,11,31,46,76,48,34,18,30,1.6,76,23.4,359,3.6
2015-03-30 06:00:00,2015-03-30,6,2,38,76,48,72,11.3,264,1.1,76,23.4,359,3.6
2015-03-30 07:00:00,2015-03-30,7,2,39,76,48,76,11.1,300,0.5,76,23.4,359,3.6
2015-03-30 08:00:00,2015-03-30,8,4,40,76,48,72,12.4,113,0.8,76,23.4,359,3.6
2015-03-30 09:00:00,2015-03-30,9,7,43,76,48,66,13.9,69,1.2,76,23.4,359,3.6
2015-03-31 10:00:00,2015-03-31,10,18,50,107,65,41.5,16.85,73.5,1.2,62,24.5,359,2.5
2015-03-31 11:00:00,2015-03-31,11,31,50,107,65,35,18.8,45.5,1.6,62,24.5,359,2.5
2015-03-31 06:00:00,2015-03-31,6,2,46,107,65,57.5,12.1,110.5,0.65,62,24.5,359,2.5
2015-03-31 07:00:00,2015-03-31,7,2,48,107,65,59,11.85,137.5,0.85,62,24.5,359,2.5
2015-03-31 08:00:00,2015-03-31,8,3,49,107,65,53.5,13.15,99.5,1.1,62,24.5,359,2.5
2015-03-31 09:00:00,2015-03-31,9,8,50,107,65,48.5,14.85,56.5,1,62,24.5,359,2.5
2015-04-01 10:00:00,2015-04-01,10,20,64,124,76,45.5,18.95,81.5,1.5,81,25.1,353,3.1
2015-04-01 11:00:00,2015-04-01,11,41,65,124,76,40,20.6,56,1.6,81,25.1,353,3.1
2015-04-01 06:00:00,2015-04-01,6,5,67,124,76,63,14.6,173,0.8,81,25.1,353,3.1
2015-04-01 07:00:00,2015-04-01,7,4,67,124,76,65,14.3,133,0.4,81,25.1,353,3.1
2015-04-01 08:00:00,2015-04-01,8,4,65,124,76,61,15.2,118,1,81,25.1,353,3.1
2015-04-01 09:00:00,2015-04-01,9,11,65,124,76,53.5,17.15,44.5,0.95,81,25.1,353,3.1
2015-04-02 10:00:00,2015-04-02,10,19,77,92,80,65.5,17.9,30.5,1.05,87,24,348,3.7
2015-04-02 11:00:00,2015-04-02,11,39,80,92,80,57.5,19.5,189,1.6,87,24,348,3.7
2015-04-02 06:00:00,2015-04-02,6,2,76,92,80,82.5,14,155.5,0.6,87,24,348,3.7
2015-04-02 07:00:00,2015-04-02,7,2,77,92,80,84.5,13.75,299,0.8,87,24,348,3.7
2015-04-02 08:00:00,2015-04-02,8,3,76,92,80,82.5,14.4,218,0.6,87,24,348,3.7
2015-04-02 09:00:00,2015-04-02,9,6,76,92,80,75.5,16.05,69.5,1.1,87,24,348,3.7
2015-04-03 10:00:00,2015-04-03,10,26,65,108,74,55,18.75,52.5,1.25,77,26,356,4
2015-04-03 11:00:00,2015-04-03,11,44,65,108,74,45,20.7,86,1.05,77,26,356,4
2015-04-03 06:00:00,2015-04-03,6,2,73,108,74,72,14.55,156,0.75,77,26,356,4
2015-04-03 07:00:00,2015-04-03,7,2,71,108,74,72.5,14.55,165.5,0.75,77,26,356,4
2015-04-03 08:00:00,2015-04-03,8,6,70,108,74,72,14.95,77,0.8,77,26,356,4
2015-04-03 09:00:00,2015-04-03,9,16,68,108,74,62.5,16.95,56.5,0.9,77,26,356,4
2015-04-06 10:00:00,2015-04-06,10,8,55,104,68,48,19.2,29.5,1.75,65,26.7,358,3.8
2015-04-06 11:00:00,2015-04-06,11,16,58,104,68,41.5,20.65,9.5,1.85,65,26.7,358,3.8
2015-04-06 06:00:00,2015-04-06,6,7,50,104,68,63,15.2,160.5,0.85,65,26.7,358,3.8
2015-04-06 07:00:00,2015-04-06,7,2,51,104,68,63.5,15.05,288,0.85,65,26.7,358,3.8
2015-04-06 08:00:00,2015-04-06,8,3,52,104,68,60.5,15.65,324.5,1.4,65,26.7,358,3.8
2015-04-06 09:00:00,2015-04-06,9,4,54,104,68,55,17.35,354.5,1.25,65,26.7,358,3.8
2015-04-07 10:00:00,2015-04-07,10,9,68,122,74,37,18.1,41.5,1.1,46,26.5,352,3.7
2015-04-07 11:00:00,2015-04-07,11,21,67,122,74,31.5,20.25,33,1.3,46,26.5,352,3.7
2015-04-07 06:00:00,2015-04-07,6,6,68,122,74,44,14.1,265.5,0.6,46,26.5,352,3.7
2015-04-07 07:00:00,2015-04-07,7,3,68,122,74,42.5,13.4,307.5,1,46,26.5,352,3.7
2015-04-07 08:00:00,2015-04-07,8,3,68,122,74,40.5,14.7,67,0.9,46,26.5,352,3.7
2015-04-07 09:00:00,2015-04-07,9,4,68,122,74,38.5,16.3,61.5,0.95,46,26.5,352,3.7
2015-04-08 10:00:00,2015-04-08,10,10,76,136,81,57.5,17.55,73,1.2,77,27.3,347,3.5
2015-04-08 11:00:00,2015-04-08,11,17,76,136,81,50,19.6,58.5,1.6,77,27.3,347,3.5
2015-04-08 06:00:00,2015-04-08,6,9,77,136,81,73,13.25,112.5,1.25,77,27.3,347,3.5
2015-04-08 07:00:00,2015-04-08,7,3,77,136,81,75.5,13.1,192,1.35,77,27.3,347,3.5
2015-04-08 08:00:00,2015-04-08,8,3,77,136,81,73,13.9,56,1.15,77,27.3,347,3.5
2015-04-08 09:00:00,2015-04-08,9,5,76,136,81,66,15.55,58.5,1.05,77,27.3,347,3.5
2015-04-09 10:00:00,2015-04-09,10,14,86,149,97,49.5,20.1,51,1.35,66,27.8,357,3.9
2015-04-09 11:00:00,2015-04-09,11,22,88,149,97,41.5,21.65,64,1.75,66,27.8,357,3.9
2015-04-09 06:00:00,2015-04-09,6,11,83,149,97,59.5,16.15,179.5,0.95,66,27.8,357,3.9
2015-04-09 07:00:00,2015-04-09,7,8,83,149,97,62.5,15.75,222,0.8,66,27.8,357,3.9
2015-04-09 08:00:00,2015-04-09,8,3,83,149,97,60,16.7,110,0.8,66,27.8,357,3.9
2015-04-09 09:00:00,2015-04-09,9,7,83,149,97,54,18.6,53,1.35,66,27.8,357,3.9
2015-04-10 10:00:00,2015-04-10,10,8,91,125,97,35,20.3,39.5,1.25,64,27.8,358,4.5
2015-04-10 11:00:00,2015-04-10,11,19,93,125,97,27.5,21.7,127.5,1.05,64,27.8,358,4.5
2015-04-10 06:00:00,2015-04-10,6,4,88,125,97,58.5,15.9,118.5,1.15,64,27.8,358,4.5
2015-04-10 07:00:00,2015-04-10,7,3,90,125,97,62,15.65,113,1.05,64,27.8,358,4.5
2015-04-10 08:00:00,2015-04-10,8,3,91,125,97,58,16.3,348.5,1.1,64,27.8,358,4.5
2015-04-10 09:00:00,2015-04-10,9,4,91,125,97,47.5,18.4,77,0.8,64,27.8,358,4.5
2015-04-13 10:00:00,2015-04-13,10,9,68,111,78,56,18.9,14,1.6,66,25,348,5
2015-04-13 11:00:00,2015-04-13,11,16,70,111,78,50,20.15,194.5,1.15,66,25,348,5
2015-04-13 06:00:00,2015-04-13,6,6,65,111,78,62.5,15.65,229.5,1.45,66,25,348,5
2015-04-13 07:00:00,2015-04-13,7,2,67,111,78,62.5,15.6,233.5,1.4,66,25,348,5
2015-04-13 08:00:00,2015-04-13,8,3,67,111,78,60.5,16.3,253.5,1.4,66,25,348,5
2015-04-13 09:00:00,2015-04-13,9,4,67,111,78,57.5,17.7,320,1.25,66,25,348,5
2015-04-14 10:00:00,2015-04-14,10,9,87,43,88,51.5,19.75,67,1.6,74,26.6,360,4.8
2015-04-14 11:00:00,2015-04-14,11,26,88,43,88,45,21.2,52.5,1.45,74,26.6,360,4.8
2015-04-14 06:00:00,2015-04-14,6,2,81,43,88,74,14.7,135,0.7,74,26.6,360,4.8
2015-04-14 07:00:00,2015-04-14,7,2,83,43,88,70,14.8,196,1.6,74,26.6,360,4.8
2015-04-14 08:00:00,2015-04-14,8,3,83,43,88,63,16.35,133.5,0.9,74,26.6,360,4.8
2015-04-14 09:00:00,2015-04-14,9,4,84,43,88,58,18.2,76.5,1.25,74,26.6,360,4.8
2015-04-15 10:00:00,2015-04-15,10,11,81,50,91,53.5,19.85,62,1.45,73,26,356,5.6
2015-04-15 11:00:00,2015-04-15,11,22,84,50,91,44.5,21.6,58,1.7,73,26,356,5.6
2015-04-15 06:00:00,2015-04-15,6,9,78,50,91,68.5,15.5,238.5,0.55,73,26,356,5.6
2015-04-15 07:00:00,2015-04-15,7,4,78,50,91,70,15.55,97,1.15,73,26,356,5.6
2015-04-15 08:00:00,2015-04-15,8,3,80,50,91,67,16.65,82.5,1.2,73,26,356,5.6
2015-04-15 09:00:00,2015-04-15,9,4,80,50,91,63,17.9,32.5,1.2,73,26,356,5.6
2015-04-16 10:00:00,2015-04-16,10,9,76,113,87,46,19.6,47,1.5,63,27,331,4.1
2015-04-16 11:00:00,2015-04-16,11,27,76,113,87,38.5,21.4,57,1.55,63,27,331,4.1
2015-04-16 06:00:00,2015-04-16,6,2,77,113,87,59.5,15.25,281.5,0.75,63,27,331,4.1
2015-04-16 07:00:00,2015-04-16,7,2,76,113,87,60.5,14.95,328.5,0.95,63,27,331,4.1
2015-04-16 08:00:00,2015-04-16,8,3,76,113,87,58,16.05,328.5,0.95,63,27,331,4.1
2015-04-16 09:00:00,2015-04-16,9,4,74,113,87,55,17.3,309.5,1.85,63,27,331,4.1
2015-04-17 10:00:00,2015-04-17,10,7,83,124,97,40.5,20,72.5,1.5,58,26.2,349,3
2015-04-17 11:00:00,2015-04-17,11,21,83,124,97,32,22.85,41,1.45,58,26.2,349,3
2015-04-17 06:00:00,2015-04-17,6,6,78,124,97,51,16.8,122,0.85,58,26.2,349,3
2015-04-17 07:00:00,2015-04-17,7,3,80,124,97,51,16.45,144.5,0.7,58,26.2,349,3
2015-04-17 08:00:00,2015-04-17,8,4,78,124,97,48,17.6,182,0.95,58,26.2,349,3
2015-04-17 09:00:00,2015-04-17,9,4,84,124,97,45,19.4,59.5,1.25,58,26.2,349,3
2015-04-20 10:00:00,2015-04-20,10,13,51,117,61,29.5,20.95,36.5,1.6,45,27.7,280,3.8
2015-04-20 11:00:00,2015-04-20,11,19,50,117,61,28,22.3,34,1.75,45,27.7,280,3.8
2015-04-20 06:00:00,2015-04-20,6,6,54,117,61,44.5,15.75,276.5,0.7,45,27.7,280,3.8
2015-04-20 07:00:00,2015-04-20,7,2,52,117,61,43,15.95,95.5,0.4,45,27.7,280,3.8
2015-04-20 08:00:00,2015-04-20,8,3,52,117,61,38,18.05,42,0.65,45,27.7,280,3.8
2015-04-20 09:00:00,2015-04-20,9,6,51,117,61,33,19.5,32.5,1,45,27.7,280,3.8
2015-04-21 10:00:00,2015-04-21,10,14,80,80,91,49,21,111.5,1.65,72,29.3,343,4.6
2015-04-21 11:00:00,2015-04-21,11,30,83,80,91,38.5,23.15,85,1.95,72,29.3,343,4.6
2015-04-21 06:00:00,2015-04-21,6,4,70,80,91,69,16.4,276.5,1,72,29.3,343,4.6
2015-04-21 07:00:00,2015-04-21,7,3,73,80,91,69.5,16.7,73.5,0.7,72,29.3,343,4.6
2015-04-21 08:00:00,2015-04-21,8,3,76,80,91,66,17.3,167.5,1.3,72,29.3,343,4.6
2015-04-21 09:00:00,2015-04-21,9,5,77,80,91,59.5,18.9,127.5,1.25,72,29.3,343,4.6
2015-04-22 10:00:00,2015-04-22,10,6,90,125,93,46.5,21,51,1.3,65,27.1,360,2.8
2015-04-22 11:00:00,2015-04-22,11,18,90,125,93,39,22.95,31,1.8,65,27.1,360,2.8
2015-04-22 06:00:00,2015-04-22,6,6,90,125,93,60,17.25,159.5,0.8,65,27.1,360,2.8
2015-04-22 07:00:00,2015-04-22,7,3,88,125,93,61,16.95,316.5,1.7,65,27.1,360,2.8
2015-04-22 08:00:00,2015-04-22,8,3,88,125,93,59.5,17.25,318.5,1.75,65,27.1,360,2.8
2015-04-22 09:00:00,2015-04-22,9,4,88,125,93,52.5,19.25,351,0.9,65,27.1,360,2.8
2015-04-23 10:00:00,2015-04-23,10,9,74,86,83,42.5,21.05,172,1.65,61,28.4,355,5.7
2015-04-23 11:00:00,2015-04-23,11,16,74,86,83,37,23.05,24.5,1.8,61,28.4,355,5.7
2015-04-23 06:00:00,2015-04-23,6,2,81,86,83,57,16.15,139.5,1.5,61,28.4,355,5.7
2015-04-23 07:00:00,2015-04-23,7,2,80,86,83,57.5,16.15,192,0.8,61,28.4,355,5.7
2015-04-23 08:00:00,2015-04-23,8,3,80,86,83,54,17.45,301.5,1,61,28.4,355,5.7
2015-04-23 09:00:00,2015-04-23,9,4,78,86,83,48,19.3,348.5,1.45,61,28.4,355,5.7
2015-04-24 10:00:00,2015-04-24,10,16,81,55,86,42.5,21.8,69,1.55,62,28.4,338,5.9
2015-04-24 11:00:00,2015-04-24,11,31,78,55,86,39,23.6,106,2.4,62,28.4,338,5.9
2015-04-24 06:00:00,2015-04-24,6,8,84,55,86,61,16.5,142.5,1.4,62,28.4,338,5.9
2015-04-24 07:00:00,2015-04-24,7,2,84,55,86,60,16.55,142.5,0.7,62,28.4,338,5.9
2015-04-24 08:00:00,2015-04-24,8,3,84,55,86,57,17.8,276.5,0.75,62,28.4,338,5.9
2015-04-24 09:00:00,2015-04-24,9,7,83,55,86,48,19.7,199,0.9,62,28.4,338,5.9
2015-04-27 10:00:00,2015-04-27,10,18,61,115,68,31,20.85,275.5,1.85,40,26.3,354,3.8
2015-04-27 11:00:00,2015-04-27,11,27,60,115,68,28,21.95,237,1.3,40,26.3,354,3.8
2015-04-27 06:00:00,2015-04-27,6,15,61,115,68,37,17.15,179.5,1.5,40,26.3,354,3.8
2015-04-27 07:00:00,2015-04-27,7,3,61,115,68,38,17.25,244.5,0.95,40,26.3,354,3.8
2015-04-27 08:00:00,2015-04-27,8,3,61,115,68,35,18.55,317.5,1.45,40,26.3,354,3.8
2015-04-27 09:00:00,2015-04-27,9,11,61,115,68,33,20.05,247,1.3,40,26.3,354,3.8
2015-04-28 10:00:00,2015-04-28,10,6,67,120,80,34,20.05,22,1.25,63,26.1,346,4.9
2015-04-28 11:00:00,2015-04-28,11,12,70,120,80,29,21.5,42,1.25,63,26.1,346,4.9
2015-04-28 06:00:00,2015-04-28,6,6,64,120,80,39,17.5,253,0.5,63,26.1,346,4.9
2015-04-28 07:00:00,2015-04-28,7,3,65,120,80,40,16.8,198,0.7,63,26.1,346,4.9
2015-04-28 08:00:00,2015-04-28,8,4,65,120,80,40,17.5,58,1.1,63,26.1,346,4.9
2015-04-28 09:00:00,2015-04-28,9,4,65,120,80,40,18.8,49,1.4,63,26.1,346,4.9
2015-04-29 10:00:00,2015-04-29,10,4,83,22,90,80.5,15.15,300,2.15,87,18.5,356,3.5
2015-04-29 11:00:00,2015-04-29,11,5,83,22,90,77.5,15.7,333.5,0.9,87,18.5,356,3.5
2015-04-29 06:00:00,2015-04-29,6,4,81,22,90,68,16.9,188.5,0.95,87,18.5,356,3.5
2015-04-29 07:00:00,2015-04-29,7,3,80,22,90,69,16.6,323.5,1.55,87,18.5,356,3.5
2015-04-29 08:00:00,2015-04-29,8,3,81,22,90,74.5,15.75,300,2.1,87,18.5,356,3.5
2015-04-29 09:00:00,2015-04-29,9,6,83,22,90,79,15.15,293.5,2.45,87,18.5,356,3.5
2015-04-30 10:00:00,2015-04-30,10,11,70,61,80,64,16.8,57.5,1.25,92,21.2,339,3.3
2015-04-30 11:00:00,2015-04-30,11,16,65,61,80,52.5,18.8,58.5,1.95,92,21.2,339,3.3
2015-04-30 06:00:00,2015-04-30,6,9,80,61,80,87,12.6,82.5,2.35,92,21.2,339,3.3
2015-04-30 07:00:00,2015-04-30,7,5,78,61,80,88.5,12.3,68,1.4,92,21.2,339,3.3
